진료년도,상별구분,시도,시군구,성별,연령구분,환자수,입내원일수,요양급여비용
2020,ADHD,경남,하동군,남,40~49세,0,0,0
2020,ADHD,경남,하동군,남,50~59세,0,0,0
2020,ADHD,경남,하동군,남,60~69세,0,0,0
2020,ADHD,경남,하동군,남,70~79세,0,0,0
2020,ADHD,경남,하동군,남,80~89세,0,0,0
2020,ADHD,경남,하동군,남,90~99세,0,0,0
2020,ADHD,경남,하동군,남,100세 이상,0,0,0
2020,ADHD,경남,하동군,여,0~9세,0,0,0
2020,ADHD,경남,하동군,여,10~19세,0,0,0
2020,ADHD,경남,하동군,여,20~29세,0,0,0
2020,ADHD,경남,하동군,여,30~39세,0,0,0
2020,ADHD,경남,하동군,여,40~49세,0,0,0
2020,ADHD,경남,하동군,여,50~59세,0,0,0
2020,ADHD,경남,하동군,여,60~69세,0,0,0
2020,ADHD,경남,하동군,여,70~79세,0,0,0
2020,ADHD,경남,하동군,여,80~89세,0,0,0
2020,ADHD,경남,하동군,여,90~99세,0,0,0
2020,ADHD,경남,하동군,여,100세 이상,0,0,0
2020,ADHD,경남,함안군,남,0~9세,0,0,0
2020,ADHD,경남,함안군,남,10~19세,0,0,0
2020,ADHD,경남,함안군,남,20~29세,0,0,0
2020,ADHD,경남,함안군,남,30~39세,0,0,0
2020,ADHD,경남,함안군,남,40~49세,0,0,0
2020,ADHD,경남,함안군,남,50~59세,0,0,0
2020,ADHD,경남,함안군,남,60~69세,0,0,0
2020,ADHD,경남,함안군,남,70~79세,0,0,0
2020,ADHD,경남,함안군,남,80~89세,0,0,0
2020,ADHD,경남,함안군,남,90~99세,0,0,0
2020,ADHD,경남,함안군,남,100세 이상,0,0,0
2020,ADHD,경남,함안군,여,0~9세,0,0,0
2020,ADHD,경남,함안군,여,10~19세,0,0,0
2020,ADHD,경남,함안군,여,20~29세,0,0,0
2020,ADHD,경남,함안군,여,30~39세,0,0,0
2020,ADHD,경남,함안군,여,40~49세,0,0,0
2020,ADHD,경남,함안군,여,50~59세,0,0,0
2020,ADHD,경남,함안군,여,60~69세,0,0,0
2020,ADHD,경남,함안군,여,70~79세,0,0,0
2020,ADHD,경남,함안군,여,80~89세,0,0,0
2020,ADHD,경남,함안군,여,90~99세,0,0,0
2020,ADHD,경남,함안군,여,100세 이상,0,0,0
2020,ADHD,경남,함양군,남,0~9세,0,0,0
2020,ADHD,경남,함양군,남,10~19세,0,0,0
2020,ADHD,경남,함양군,남,20~29세,0,0,0
2020,ADHD,경남,함양군,남,30~39세,0,0,0
2020,ADHD,경남,함양군,남,40~49세,0,0,0
2020,ADHD,경남,함양군,남,50~59세,0,0,0
2020,ADHD,경남,함양군,남,60~69세,0,0,0
2020,ADHD,경남,함양군,남,70~79세,0,0,0
2020,ADHD,경남,함양군,남,80~89세,0,0,0
2020,ADHD,경남,함양군,남,90~99세,0,0,0
2020,ADHD,경남,함양군,남,100세 이상,0,0,0
2020,ADHD,경남,함양군,여,0~9세,0,0,0
2020,ADHD,경남,함양군,여,10~19세,0,0,0
2020,ADHD,경남,함양군,여,20~29세,0,0,0
2020,ADHD,경남,함양군,여,30~39세,0,0,0
2020,ADHD,경남,함양군,여,40~49세,0,0,0
2020,ADHD,경남,함양군,여,50~59세,0,0,0
2020,ADHD,경남,함양군,여,60~69세,0,0,0
2020,ADHD,경남,함양군,여,70~79세,0,0,0
2020,ADHD,경남,함양군,여,80~89세,0,0,0
2020,ADHD,경남,함양군,여,90~99세,0,0,0
2020,ADHD,경남,함양군,여,100세 이상,0,0,0
2020,ADHD,경남,합천군,남,0~9세,0,0,0
2020,ADHD,경남,합천군,남,10~19세,0,0,0
2020,ADHD,경남,합천군,남,20~29세,0,0,0
2020,ADHD,경남,합천군,남,30~39세,0,0,0
2020,ADHD,경남,합천군,남,40~49세,0,0,0
2020,ADHD,경남,합천군,남,50~59세,0,0,0
2020,ADHD,경남,합천군,남,60~69세,0,0,0
2020,ADHD,경남,합천군,남,70~79세,0,0,0
2020,ADHD,경남,합천군,남,80~89세,0,0,0
2020,ADHD,경남,합천군,남,90~99세,0,0,0
2020,ADHD,경남,합천군,남,100세 이상,0,0,0
2020,ADHD,경남,합천군,여,0~9세,0,0,0
2020,ADHD,경남,합천군,여,10~19세,0,0,0
2020,ADHD,경남,합천군,여,20~29세,0,0,0
2020,ADHD,경남,합천군,여,30~39세,0,0,0
2020,ADHD,경남,합천군,여,40~49세,0,0,0
2020,ADHD,경남,합천군,여,50~59세,0,0,0
2020,ADHD,경남,합천군,여,60~69세,0,0,0
2020,ADHD,경남,합천군,여,70~79세,0,0,0
2020,ADHD,경남,합천군,여,80~89세,0,0,0
2020,ADHD,경남,합천군,여,90~99세,0,0,0
2020,ADHD,경남,합천군,여,100세 이상,0,0,0
2020,ADHD,경남,김해시,남,0~9세,187,1114,61602640
2020,ADHD,경남,김해시,남,10~19세,214,1551,105177180
2020,ADHD,경남,김해시,남,20~29세,36,160,9930130
2020,ADHD,경남,김해시,남,30~39세,11,43,3947970
2020,ADHD,경남,김해시,남,40~49세,0,0,0
2020,ADHD,경남,김해시,남,50~59세,0,0,0
2020,ADHD,경남,김해시,남,60~69세,0,0,0
2020,ADHD,경남,김해시,남,70~79세,0,0,0
2020,ADHD,경남,김해시,남,80~89세,0,0,0
2020,ADHD,경남,김해시,남,90~99세,0,0,0
2020,ADHD,경남,김해시,남,100세 이상,0,0,0
2020,ADHD,경남,김해시,여,0~9세,47,196,10960840
2020,ADHD,경남,김해시,여,10~19세,55,315,17729270
2020,ADHD,경남,김해시,여,20~29세,28,149,9972600
2020,ADHD,경남,김해시,여,30~39세,11,76,7131390
2020,ADHD,경남,김해시,여,40~49세,0,0,0
2020,ADHD,경남,김해시,여,50~59세,0,0,0
2020,ADHD,경남,김해시,여,60~69세,0,0,0
2020,ADHD,경남,김해시,여,70~79세,0,0,0
2020,ADHD,경남,김해시,여,80~89세,0,0,0
2020,ADHD,경남,김해시,여,90~99세,0,0,0
2020,ADHD,경남,김해시,여,100세 이상,0,0,0
2020,ADHD,경남,사천시,남,0~9세,0,0,0
2020,ADHD,경남,사천시,남,10~19세,0,0,0
2020,ADHD,경남,사천시,남,20~29세,0,0,0
2020,ADHD,경남,사천시,남,30~39세,0,0,0
2020,ADHD,경남,사천시,남,40~49세,0,0,0
2020,ADHD,경남,사천시,남,50~59세,0,0,0
2020,ADHD,경남,사천시,남,60~69세,0,0,0
2020,ADHD,경남,사천시,남,70~79세,0,0,0
2020,ADHD,경남,사천시,남,80~89세,0,0,0
2020,ADHD,경남,사천시,남,90~99세,0,0,0
2020,ADHD,경남,사천시,남,100세 이상,0,0,0
2020,ADHD,경남,사천시,여,0~9세,0,0,0
2020,ADHD,경남,사천시,여,10~19세,0,0,0
2020,ADHD,경남,사천시,여,20~29세,0,0,0
2020,ADHD,경남,사천시,여,30~39세,0,0,0
2020,ADHD,경남,사천시,여,40~49세,0,0,0
2020,ADHD,경남,사천시,여,50~59세,0,0,0
2020,ADHD,경남,사천시,여,60~69세,0,0,0
2020,ADHD,경남,사천시,여,70~79세,0,0,0
2020,ADHD,경남,사천시,여,80~89세,0,0,0
2020,ADHD,경남,사천시,여,90~99세,0,0,0
2020,ADHD,경남,사천시,여,100세 이상,0,0,0
2020,ADHD,경남,진주시,남,0~9세,181,1180,50792940
2020,ADHD,경남,진주시,남,10~19세,199,1112,47659880
2020,ADHD,경남,진주시,남,20~29세,65,395,15872030
2020,ADHD,경남,진주시,남,30~39세,24,154,7364480
2020,ADHD,경남,진주시,남,40~49세,0,0,0
2020,ADHD,경남,진주시,남,50~59세,0,0,0
2020,ADHD,경남,진주시,남,60~69세,0,0,0
2020,ADHD,경남,진주시,남,70~79세,0,0,0
2020,ADHD,경남,진주시,남,80~89세,0,0,0
2020,ADHD,경남,진주시,남,90~99세,0,0,0
2020,ADHD,경남,진주시,남,100세 이상,0,0,0
2020,ADHD,경남,진주시,여,0~9세,30,165,7298630
2020,ADHD,경남,진주시,여,10~19세,39,263,10799090
2020,ADHD,경남,진주시,여,20~29세,29,191,8802400
2020,ADHD,경남,진주시,여,30~39세,0,0,0
2020,ADHD,경남,진주시,여,40~49세,0,0,0
2020,ADHD,경남,진주시,여,50~59세,0,0,0
2020,ADHD,경남,진주시,여,60~69세,0,0,0
2020,ADHD,경남,진주시,여,70~79세,0,0,0
2020,ADHD,경남,진주시,여,80~89세,0,0,0
2020,ADHD,경남,진주시,여,90~99세,0,0,0
2020,ADHD,경남,진주시,여,100세 이상,0,0,0
2020,ADHD,경남,창원마산회원구,남,0~9세,102,398,29553370
2020,ADHD,경남,창원마산회원구,남,10~19세,167,611,36237060
2020,ADHD,경남,창원마산회원구,남,20~29세,54,353,24188590
2020,ADHD,경남,창원마산회원구,남,30~39세,18,106,7184200
2020,ADHD,경남,창원마산회원구,남,40~49세,0,0,0
2020,ADHD,경남,창원마산회원구,남,50~59세,0,0,0
2020,ADHD,경남,창원마산회원구,남,60~69세,0,0,0
2020,ADHD,경남,창원마산회원구,남,70~79세,0,0,0
2020,ADHD,경남,창원마산회원구,남,80~89세,0,0,0
2020,ADHD,경남,창원마산회원구,남,90~99세,0,0,0
2020,ADHD,경남,창원마산회원구,남,100세 이상,0,0,0
2020,ADHD,경남,창원마산회원구,여,0~9세,17,67,5038840
2020,ADHD,경남,창원마산회원구,여,10~19세,33,149,9844840
2020,ADHD,경남,창원마산회원구,여,20~29세,49,330,24474670
2020,ADHD,경남,창원마산회원구,여,30~39세,14,79,6068080
2020,ADHD,경남,창원마산회원구,여,40~49세,0,0,0
2020,ADHD,경남,창원마산회원구,여,50~59세,0,0,0
2020,ADHD,경남,창원마산회원구,여,60~69세,0,0,0
2020,ADHD,경남,창원마산회원구,여,70~79세,0,0,0
2020,ADHD,경남,창원마산회원구,여,80~89세,0,0,0
2020,ADHD,경남,창원마산회원구,여,90~99세,0,0,0
2020,ADHD,경남,창원마산회원구,여,100세 이상,0,0,0
2020,ADHD,경남,창원마산합포구,남,0~9세,0,0,0
2020,ADHD,경남,창원마산합포구,남,10~19세,0,0,0
2020,ADHD,경남,창원마산합포구,남,20~29세,0,0,0
2020,ADHD,경남,창원마산합포구,남,30~39세,0,0,0
2020,ADHD,경남,창원마산합포구,남,40~49세,0,0,0
2020,ADHD,경남,창원마산합포구,남,50~59세,0,0,0
2020,ADHD,경남,창원마산합포구,남,60~69세,0,0,0
2020,ADHD,경남,창원마산합포구,남,70~79세,0,0,0
2020,ADHD,경남,창원마산합포구,남,80~89세,0,0,0
2020,ADHD,경남,창원마산합포구,남,90~99세,0,0,0
2020,ADHD,경남,창원마산합포구,남,100세 이상,0,0,0
2020,ADHD,경남,창원마산합포구,여,0~9세,0,0,0
2020,ADHD,경남,창원마산합포구,여,10~19세,0,0,0
2020,ADHD,경남,창원마산합포구,여,20~29세,0,0,0
2020,ADHD,경남,창원마산합포구,여,30~39세,0,0,0
2020,ADHD,경남,창원마산합포구,여,40~49세,0,0,0
2020,ADHD,경남,창원마산합포구,여,50~59세,0,0,0
2020,ADHD,경남,창원마산합포구,여,60~69세,0,0,0
2020,ADHD,경남,창원마산합포구,여,70~79세,0,0,0
2020,ADHD,경남,창원마산합포구,여,80~89세,0,0,0
2020,ADHD,경남,창원마산합포구,여,90~99세,0,0,0
2020,ADHD,경남,창원마산합포구,여,100세 이상,0,0,0
2020,ADHD,경남,창원진해구,남,0~9세,12,49,1902460
2020,ADHD,경남,창원진해구,남,10~19세,0,0,0
2020,ADHD,경남,창원진해구,남,20~29세,0,0,0
2020,ADHD,경남,창원진해구,남,30~39세,0,0,0
2020,ADHD,경남,창원진해구,남,40~49세,0,0,0
2020,ADHD,경남,창원진해구,남,50~59세,0,0,0
2020,ADHD,경남,창원진해구,남,60~69세,0,0,0
2020,ADHD,경남,창원진해구,남,70~79세,0,0,0
2020,ADHD,경남,창원진해구,남,80~89세,0,0,0
2020,ADHD,경남,창원진해구,남,90~99세,0,0,0
2020,ADHD,경남,창원진해구,남,100세 이상,0,0,0
2020,ADHD,경남,창원진해구,여,0~9세,0,0,0
2020,ADHD,경남,창원진해구,여,10~19세,0,0,0
2020,ADHD,경남,창원진해구,여,20~29세,0,0,0
2020,ADHD,경남,창원진해구,여,30~39세,0,0,0
2020,ADHD,경남,창원진해구,여,40~49세,0,0,0
2020,ADHD,경남,창원진해구,여,50~59세,0,0,0
2020,ADHD,경남,창원진해구,여,60~69세,0,0,0
2020,ADHD,경남,창원진해구,여,70~79세,0,0,0
2020,ADHD,경남,창원진해구,여,80~89세,0,0,0
2020,ADHD,경남,창원진해구,여,90~99세,0,0,0
2020,ADHD,경남,창원진해구,여,100세 이상,0,0,0
2020,ADHD,경남,창원의창구,남,0~9세,56,428,28523530
2020,ADHD,경남,창원의창구,남,10~19세,58,431,22879200
2020,ADHD,경남,창원의창구,남,20~29세,65,468,22065700
2020,ADHD,경남,창원의창구,남,30~39세,21,174,8033280
2020,ADHD,경남,창원의창구,남,40~49세,0,0,0
2020,ADHD,경남,창원의창구,남,50~59세,0,0,0
2020,ADHD,경남,창원의창구,남,60~69세,0,0,0
2020,ADHD,경남,창원의창구,남,70~79세,0,0,0
2020,ADHD,경남,창원의창구,남,80~89세,0,0,0
2020,ADHD,경남,창원의창구,남,90~99세,0,0,0
2020,ADHD,경남,창원의창구,남,100세 이상,0,0,0
2020,ADHD,경남,창원의창구,여,0~9세,10,56,2914050
2020,ADHD,경남,창원의창구,여,10~19세,16,101,5182400
2020,ADHD,경남,창원의창구,여,20~29세,37,274,13900700
2020,ADHD,경남,창원의창구,여,30~39세,15,82,4213630
2020,ADHD,경남,창원의창구,여,40~49세,0,0,0
2020,ADHD,경남,창원의창구,여,50~59세,0,0,0
2020,ADHD,경남,창원의창구,여,60~69세,0,0,0
2020,ADHD,경남,창원의창구,여,70~79세,0,0,0
2020,ADHD,경남,창원의창구,여,80~89세,0,0,0
2020,ADHD,경남,창원의창구,여,90~99세,0,0,0
2020,ADHD,경남,창원의창구,여,100세 이상,0,0,0
2020,ADHD,경남,창원성산구,남,0~9세,102,441,21889150
2020,ADHD,경남,창원성산구,남,10~19세,140,577,27153650
2020,ADHD,경남,창원성산구,남,20~29세,51,424,23436930
2020,ADHD,경남,창원성산구,남,30~39세,15,98,6699320
2020,ADHD,경남,창원성산구,남,40~49세,0,0,0
2020,ADHD,경남,창원성산구,남,50~59세,0,0,0
2020,ADHD,경남,창원성산구,남,60~69세,0,0,0
2020,ADHD,경남,창원성산구,남,70~79세,0,0,0
2020,ADHD,경남,창원성산구,남,80~89세,0,0,0
2020,ADHD,경남,창원성산구,남,90~99세,0,0,0
2020,ADHD,경남,창원성산구,남,100세 이상,0,0,0
2020,ADHD,경남,창원성산구,여,0~9세,22,101,5070970
2020,ADHD,경남,창원성산구,여,10~19세,37,218,9435800
2020,ADHD,경남,창원성산구,여,20~29세,18,80,5347290
2020,ADHD,경남,창원성산구,여,30~39세,0,0,0
2020,ADHD,경남,창원성산구,여,40~49세,0,0,0
2020,ADHD,경남,창원성산구,여,50~59세,0,0,0
2020,ADHD,경남,창원성산구,여,60~69세,0,0,0
2020,ADHD,경남,창원성산구,여,70~79세,0,0,0
2020,ADHD,경남,창원성산구,여,80~89세,0,0,0
2020,ADHD,경남,창원성산구,여,90~99세,0,0,0
2020,ADHD,경남,창원성산구,여,100세 이상,0,0,0
2020,ADHD,경남,통영시,남,0~9세,24,194,6644660
2020,ADHD,경남,통영시,남,10~19세,24,167,6285210
2020,ADHD,경남,통영시,남,20~29세,0,0,0
2020,ADHD,경남,통영시,남,30~39세,0,0,0
2020,ADHD,경남,통영시,남,40~49세,0,0,0
2020,ADHD,경남,통영시,남,50~59세,0,0,0
2020,ADHD,경남,통영시,남,60~69세,0,0,0
2020,ADHD,경남,통영시,남,70~79세,0,0,0
2020,ADHD,경남,통영시,남,80~89세,0,0,0
2020,ADHD,경남,통영시,남,90~99세,0,0,0
2020,ADHD,경남,통영시,남,100세 이상,0,0,0
2020,ADHD,경남,통영시,여,0~9세,0,0,0
2020,ADHD,경남,통영시,여,10~19세,0,0,0
2020,ADHD,경남,통영시,여,20~29세,0,0,0
2020,ADHD,경남,통영시,여,30~39세,0,0,0
2020,ADHD,경남,통영시,여,40~49세,0,0,0
2020,ADHD,경남,통영시,여,50~59세,0,0,0
2020,ADHD,경남,통영시,여,60~69세,0,0,0
2020,ADHD,경남,통영시,여,70~79세,0,0,0
2020,ADHD,경남,통영시,여,80~89세,0,0,0
2020,ADHD,경남,통영시,여,90~99세,0,0,0
2020,ADHD,경남,통영시,여,100세 이상,0,0,0
2020,ADHD,경남,밀양시,남,0~9세,0,0,0
2020,ADHD,경남,밀양시,남,10~19세,0,0,0
2020,ADHD,경남,밀양시,남,20~29세,0,0,0
2020,ADHD,경남,밀양시,남,30~39세,0,0,0
2020,ADHD,경남,밀양시,남,40~49세,0,0,0
2020,ADHD,경남,밀양시,남,50~59세,0,0,0
2020,ADHD,경남,밀양시,남,60~69세,0,0,0
2020,ADHD,경남,밀양시,남,70~79세,0,0,0
2020,ADHD,경남,밀양시,남,80~89세,0,0,0
2020,ADHD,경남,밀양시,남,90~99세,0,0,0
2020,ADHD,경남,밀양시,남,100세 이상,0,0,0
2020,ADHD,경남,밀양시,여,0~9세,0,0,0
2020,ADHD,경남,밀양시,여,10~19세,0,0,0
2020,ADHD,경남,밀양시,여,20~29세,0,0,0
2020,ADHD,경남,밀양시,여,30~39세,0,0,0
2020,ADHD,경남,밀양시,여,40~49세,0,0,0
2020,ADHD,경남,밀양시,여,50~59세,0,0,0
2020,ADHD,경남,밀양시,여,60~69세,0,0,0
2020,ADHD,경남,밀양시,여,70~79세,0,0,0
2020,ADHD,경남,밀양시,여,80~89세,0,0,0
2020,ADHD,경남,밀양시,여,90~99세,0,0,0
2020,ADHD,경남,밀양시,여,100세 이상,0,0,0
2020,ADHD,경남,거제시,남,0~9세,60,312,19523790
2020,ADHD,경남,거제시,남,10~19세,76,503,35056780
2020,ADHD,경남,거제시,남,20~29세,16,436,28326420
2020,ADHD,경남,거제시,남,30~39세,10,74,3219960
2020,ADHD,경남,거제시,남,40~49세,0,0,0
2020,ADHD,경남,거제시,남,50~59세,0,0,0
2020,ADHD,경남,거제시,남,60~69세,0,0,0
2020,ADHD,경남,거제시,남,70~79세,0,0,0
2020,ADHD,경남,거제시,남,80~89세,0,0,0
2020,ADHD,경남,거제시,남,90~99세,0,0,0
2020,ADHD,경남,거제시,남,100세 이상,0,0,0
2020,ADHD,경남,거제시,여,0~9세,0,0,0
2020,ADHD,경남,거제시,여,10~19세,11,72,2871190
2020,ADHD,경남,거제시,여,20~29세,0,0,0
2020,ADHD,경남,거제시,여,30~39세,0,0,0
2020,ADHD,경남,거제시,여,40~49세,0,0,0
2020,ADHD,경남,거제시,여,50~59세,0,0,0
2020,ADHD,경남,거제시,여,60~69세,0,0,0
2020,ADHD,경남,거제시,여,70~79세,0,0,0
2020,ADHD,경남,거제시,여,80~89세,0,0,0
2020,ADHD,경남,거제시,여,90~99세,0,0,0
2020,ADHD,경남,거제시,여,100세 이상,0,0,0
2020,ADHD,경남,양산시,남,0~9세,218,1078,69487080
2020,ADHD,경남,양산시,남,10~19세,286,1433,96693460
2020,ADHD,경남,양산시,남,20~29세,64,264,19711910
2020,ADHD,경남,양산시,남,30~39세,29,156,12053860
2020,ADHD,경남,양산시,남,40~49세,12,61,4149460
2020,ADHD,경남,양산시,남,50~59세,0,0,0
2020,ADHD,경남,양산시,남,60~69세,0,0,0
2020,ADHD,경남,양산시,남,70~79세,0,0,0
2020,ADHD,경남,양산시,남,80~89세,0,0,0
2020,ADHD,경남,양산시,남,90~99세,0,0,0
2020,ADHD,경남,양산시,남,100세 이상,0,0,0
2020,ADHD,경남,양산시,여,0~9세,66,263,18319200
2020,ADHD,경남,양산시,여,10~19세,58,308,25937830
2020,ADHD,경남,양산시,여,20~29세,27,165,12167400
2020,ADHD,경남,양산시,여,30~39세,12,73,6014760
2020,ADHD,경남,양산시,여,40~49세,0,0,0
2020,ADHD,경남,양산시,여,50~59세,0,0,0
2020,ADHD,경남,양산시,여,60~69세,0,0,0
2020,ADHD,경남,양산시,여,70~79세,0,0,0
2020,ADHD,경남,양산시,여,80~89세,0,0,0
2020,ADHD,경남,양산시,여,90~99세,0,0,0
2020,ADHD,경남,양산시,여,100세 이상,0,0,0
2020,ADHD,제주,서귀포시,남,0~9세,59,542,22496660
2020,ADHD,제주,서귀포시,남,10~19세,45,397,20527200
2020,ADHD,제주,서귀포시,남,20~29세,23,187,11835020
2020,ADHD,제주,서귀포시,남,30~39세,0,0,0
2020,ADHD,제주,서귀포시,남,40~49세,0,0,0
2020,ADHD,제주,서귀포시,남,50~59세,0,0,0
2020,ADHD,제주,서귀포시,남,60~69세,0,0,0
2020,ADHD,제주,서귀포시,남,70~79세,0,0,0
2020,ADHD,제주,서귀포시,남,80~89세,0,0,0
2020,ADHD,제주,서귀포시,남,90~99세,0,0,0
2020,ADHD,제주,서귀포시,남,100세 이상,0,0,0
2020,ADHD,제주,서귀포시,여,0~9세,10,61,2845600
2020,ADHD,제주,서귀포시,여,10~19세,21,165,8271190
2020,ADHD,제주,서귀포시,여,20~29세,18,102,5470100
2020,ADHD,제주,서귀포시,여,30~39세,0,0,0
2020,ADHD,제주,서귀포시,여,40~49세,0,0,0
2020,ADHD,제주,서귀포시,여,50~59세,0,0,0
2020,ADHD,제주,서귀포시,여,60~69세,0,0,0
2020,ADHD,제주,서귀포시,여,70~79세,0,0,0
2020,ADHD,제주,서귀포시,여,80~89세,0,0,0
2020,ADHD,제주,서귀포시,여,90~99세,0,0,0
2020,ADHD,제주,서귀포시,여,100세 이상,0,0,0
2020,ADHD,제주,제주시,남,0~9세,233,1520,124353010
2020,ADHD,제주,제주시,남,10~19세,296,2143,188157420
2020,ADHD,제주,제주시,남,20~29세,66,418,24543330
2020,ADHD,제주,제주시,남,30~39세,37,217,14863660
2020,ADHD,제주,제주시,남,40~49세,15,95,5382080
2020,ADHD,제주,제주시,남,50~59세,0,0,0
2020,ADHD,제주,제주시,남,60~69세,0,0,0
2020,ADHD,제주,제주시,남,70~79세,0,0,0
2020,ADHD,제주,제주시,남,80~89세,0,0,0
2020,ADHD,제주,제주시,남,90~99세,0,0,0
2020,ADHD,제주,제주시,남,100세 이상,0,0,0
2020,ADHD,제주,제주시,여,0~9세,55,305,24616270
2020,ADHD,제주,제주시,여,10~19세,87,650,52000980
2020,ADHD,제주,제주시,여,20~29세,45,318,19973800
2020,ADHD,제주,제주시,여,30~39세,15,159,7356670
2020,ADHD,제주,제주시,여,40~49세,0,0,0
2020,ADHD,제주,제주시,여,50~59세,0,0,0
2020,ADHD,제주,제주시,여,60~69세,0,0,0
2020,ADHD,제주,제주시,여,70~79세,0,0,0
2020,ADHD,제주,제주시,여,80~89세,0,0,0
2020,ADHD,제주,제주시,여,90~99세,0,0,0
2020,ADHD,제주,제주시,여,100세 이상,0,0,0
2020,ADHD,세종,세종시,남,0~9세,190,1180,68974660
2020,ADHD,세종,세종시,남,10~19세,205,1442,96003180
2020,ADHD,세종,세종시,남,20~29세,51,448,23060120
2020,ADHD,세종,세종시,남,30~39세,33,216,13567380
2020,ADHD,세종,세종시,남,40~49세,11,71,4538580
2020,ADHD,세종,세종시,남,50~59세,0,0,0
2020,ADHD,세종,세종시,남,60~69세,0,0,0
2020,ADHD,세종,세종시,남,70~79세,0,0,0
2020,ADHD,세종,세종시,남,80~89세,0,0,0
2020,ADHD,세종,세종시,남,90~99세,0,0,0
2020,ADHD,세종,세종시,남,100세 이상,0,0,0
2020,ADHD,세종,세종시,여,0~9세,32,171,9433930
2020,ADHD,세종,세종시,여,10~19세,57,383,25023510
2020,ADHD,세종,세종시,여,20~29세,34,244,16210500
2020,ADHD,세종,세종시,여,30~39세,24,142,8390540
2020,ADHD,세종,세종시,여,40~49세,10,45,2688760
2020,ADHD,세종,세종시,여,50~59세,0,0,0
2020,ADHD,세종,세종시,여,60~69세,0,0,0
2020,ADHD,세종,세종시,여,70~79세,0,0,0
2020,ADHD,세종,세종시,여,80~89세,0,0,0
2020,ADHD,세종,세종시,여,90~99세,0,0,0
2020,ADHD,세종,세종시,여,100세 이상,0,0,0
2021,ADHD,서울,강남구,남,0~9세,640,4149,293618620
